Datetime,PM2.5,PM10,NO,NO2,NOx,NH3,CO,SO2,O3,Benzene,Toluene,Xylene
2015-01-10 22:00:00,354.2,716.23,70.84,84.76,123.25,75.27,14.07,6.31,50.64,7.75,7.46,10.11
2015-01-10 23:00:00,274.91,468.47,64.81,72.54,109.28,98.24,10.41,8.0,43.68,12.91,34.08,6.26
2015-01-11 00:00:00,291.88,588.69,65.3,76.71,107.13,99.86,15.05,4.86,51.39,7.91,6.91,8.41
2015-01-11 01:00:00,282.72,605.36,65.79,80.44,108.13,88.31,22.06,5.17,59.12,7.04,14.84,8.46
2015-01-11 02:00:00,228.24,445.82,61.72,73.29,99.77,99.31,17.43,5.97,109.41,7.8,18.54,6.31
2015-01-11 03:00:00,268.24,516.9,49.92,63.53,83.94,110.5,8.14,6.29,95.59,8.73,14.2,7.16
2015-01-11 04:00:00,305.62,706.61,50.79,62.71,85.43,111.28,11.8,7.34,95.62,7.16,9.68,9.71
2015-01-11 05:00:00,256.5,557.04,36.09,46.27,62.92,132.43,18.6,8.33,80.16,8.14,15.04,7.61
2015-01-11 06:00:00,241.88,495.7,27.08,38.85,51.14,142.99,11.13,10.0,59.44,7.43,12.36,6.63
2015-01-11 07:00:00,198.38,372.26,16.91,36.65,40.53,144.33,14.16,11.22,42.5,4.78,8.14,4.86
2015-01-11 08:00:00,172.74,295.29,14.35,37.57,38.38,141.8,18.69,11.47,35.11,3.72,5.13,3.9
2015-01-11 09:00:00,160.24,259.35,15.01,41.44,40.78,138.06,10.62,5.25,27.35,3.44,4.24,3.44
2015-01-11 10:00:00,164.18,277.93,16.14,41.71,42.71,138.74,9.46,5.77,30.38,3.64,4.26,3.7
2015-01-11 11:00:00,169.03,302.44,16.36,38.09,41.38,140.56,6.79,5.93,30.33,3.86,5.17,4.03
2015-01-11 12:00:00,171.21,313.15,15.8,38.12,40.73,142.22,7.13,6.22,30.18,4.22,6.6,4.13
2015-01-11 13:00:00,185.44,318.84,17.66,39.47,43.38,142.35,5.27,5.91,31.59,3.86,4.76,4.24
2015-01-11 14:00:00,177.0,299.22,15.8,39.8,41.5,141.84,9.46,4.88,34.48,2.53,6.15,4.1
2015-01-11 15:00:00,171.11,299.53,14.65,38.47,39.71,143.57,9.86,4.1,33.42,3.22,5.2,4.04
2015-01-11 16:00:00,173.09,299.51,14.45,40.22,40.05,138.72,8.12,3.18,35.17,3.69,7.08,4.07
2015-01-11 17:00:00,165.36,273.01,12.0,39.18,38.43,139.08,8.45,3.56,36.52,3.6,7.59,3.81
2015-01-11 18:00:00,168.36,290.98,11.03,36.27,36.91,144.13,7.76,3.52,34.5,4.24,7.98,3.96
2015-01-11 19:00:00,180.08,344.78,14.99,38.59,44.06,142.23,7.63,3.17,37.37,6.01,9.76,4.61
2015-01-11 20:00:00,171.13,304.31,22.38,44.17,54.9,134.55,8.76,2.9,45.83,7.17,12.58,4.14
2015-01-11 21:00:00,191.0,382.83,32.56,48.88,66.06,127.4,4.76,2.89,57.31,9.2,15.68,5.25
2015-01-11 22:00:00,214.4,437.97,37.03,49.28,70.03,127.84,12.89,2.27,63.86,10.5,26.12,6.09
2015-01-11 23:00:00,222.04,449.36,39.13,45.2,71.14,134.33,9.39,2.74,52.15,10.52,26.04,5.99
2015-01-12 00:00:00,205.1,387.79,27.73,38.85,55.28,143.87,14.18,2.79,42.7,9.57,16.34,5.11
2015-01-12 01:00:00,276.22,374.1,24.3,40.84,52.9,198.25,21.02,4.28,43.7,6.14,9.96,4.94
2015-01-12 02:00:00,278.42,358.79,22.42,39.94,48.88,199.38,15.68,4.83,42.67,4.66,6.7,4.83
2015-01-12 03:00:00,243.06,261.13,21.29,40.31,47.15,195.12,21.05,5.05,35.44,3.82,5.56,3.58
2015-01-12 04:00:00,276.98,346.82,30.15,48.69,60.12,178.62,15.49,5.44,43.52,4.13,6.02,4.55
2015-01-12 05:00:00,266.88,299.62,41.66,55.76,73.52,165.12,9.54,6.1,48.14,3.82,5.44,4.16
2015-01-12 06:00:00,266.76,324.02,39.48,52.97,66.3,126.09,6.57,7.05,47.34,4.29,6.26,4.26
2015-01-12 07:00:00,205.38,320.91,36.88,51.62,62.65,133.75,1.74,3.75,40.79,4.28,6.02,4.26
2015-01-12 08:00:00,192.26,300.41,25.45,52.22,52.49,132.13,5.16,3.78,34.49,4.18,6.46,3.97
2015-01-12 09:00:00,214.87,335.73,16.91,41.0,41.43,144.64,6.78,4.24,34.31,4.59,7.86,4.42
2015-01-12 10:00:00,213.52,333.62,14.41,42.47,40.38,144.98,6.19,4.27,35.3,4.78,7.4,4.41
2015-01-12 11:00:00,256.82,402.39,15.76,44.46,43.53,143.78,6.73,3.78,36.08,5.29,8.72,5.18
2015-01-12 12:00:00,156.85,310.46,15.72,35.89,43.4,144.78,8.27,5.2,24.18,5.08,8.85,4.09
2015-01-12 13:00:00,157.49,303.85,15.01,36.97,43.87,144.54,8.55,3.21,37.86,5.3,9.7,3.87
2015-01-12 14:00:00,167.68,333.37,13.42,36.72,43.3,143.45,9.62,3.13,34.62,17.39,20.69,4.39
2015-01-12 15:00:00,209.88,459.0,15.82,37.56,45.8,143.83,10.49,3.06,50.71,9.46,12.99,6.18
2015-01-12 16:00:00,206.76,439.1,15.57,38.74,45.66,142.65,6.57,2.57,39.98,6.85,13.49,5.86
2015-01-12 17:00:00,203.99,430.43,12.92,38.08,48.7,143.09,3.59,3.92,31.1,7.09,14.61,5.51
2015-01-12 18:00:00,203.21,390.49,13.56,40.47,51.46,143.41,7.94,6.75,37.0,7.31,16.33,5.19
2015-01-12 19:00:00,198.94,377.93,24.86,46.29,63.31,138.93,8.72,6.87,43.88,7.19,17.43,5.15
2015-01-12 20:00:00,158.8,249.39,27.8,47.31,63.56,137.01,6.79,9.45,36.3,6.36,15.76,3.44
2015-01-12 21:00:00,156.72,251.49,33.48,46.91,65.23,137.01,5.13,8.3,43.36,6.14,12.64,3.5
2015-01-12 22:00:00,171.98,288.23,39.99,54.53,70.81,124.43,5.48,9.12,44.76,5.45,10.51,3.9
2015-01-12 23:00:00,209.39,416.07,49.79,64.55,82.02,115.44,11.88,7.22,53.81,5.69,10.58,5.36
2015-01-13 00:00:00,209.63,414.46,53.18,66.1,84.4,114.41,12.64,6.82,45.07,5.76,10.29,5.31
2015-01-13 01:00:00,204.73,389.78,56.13,67.17,86.64,109.8,13.66,6.98,52.37,5.73,10.09,5.43
2015-01-13 02:00:00,212.26,419.57,54.27,65.72,85.39,106.59,13.93,6.83,35.69,5.41,9.55,5.7
2015-01-13 03:00:00,215.58,429.26,45.06,56.22,73.78,117.63,10.73,5.5,36.62,4.79,8.66,5.85
2015-01-13 04:00:00,276.32,374.44,38.08,47.7,64.92,172.75,14.17,7.11,31.56,4.26,7.16,5.05
2015-01-13 05:00:00,258.24,307.0,45.04,49.5,70.79,167.25,13.83,6.42,29.36,3.59,5.48,4.19
2015-01-13 06:00:00,271.82,375.99,46.59,49.56,73.03,163.38,12.31,5.62,52.49,3.96,6.25,5.24
2015-01-13 07:00:00,227.68,253.68,47.01,44.44,74.33,170.5,14.14,5.77,26.04,4.55,8.37,3.45
2015-01-13 08:00:00,128.26,193.02,66.18,41.87,86.98,130.03,13.11,3.94,23.94,7.51,15.04,2.78
2015-01-13 09:00:00,174.2,280.33,96.99,44.28,115.79,128.04,12.81,4.26,37.03,12.48,23.75,3.9
2015-01-13 10:00:00,142.46,222.59,39.73,39.19,68.91,142.58,7.12,4.27,31.19,7.08,14.95,3.26
2015-01-13 11:00:00,179.01,280.63,32.53,43.35,65.43,140.02,7.37,3.84,26.52,5.07,10.27,3.91
2015-01-13 12:00:00,169.69,265.15,20.08,43.04,51.38,144.91,7.85,3.62,31.9,4.68,7.66,3.66
2015-01-13 13:00:00,152.51,238.3,15.31,37.99,40.69,154.1,10.37,3.99,27.23,3.93,6.48,3.28
2015-01-13 14:00:00,154.85,163.59,12.53,33.22,37.34,158.2,16.56,3.79,28.09,3.22,5.78,2.44
2015-01-13 15:00:00,191.19,284.19,11.42,35.99,36.76,156.88,16.27,6.4,32.23,3.56,6.31,3.93
2015-01-13 16:00:00,204.48,294.48,11.5,41.21,37.63,157.89,16.24,8.69,33.06,3.61,6.34,4.06
2015-01-13 17:00:00,205.6,285.47,11.49,41.54,38.2,157.62,10.23,8.43,36.11,4.01,7.39,3.98
2015-01-13 18:00:00,190.14,264.5,11.46,40.3,39.62,156.11,7.74,8.01,39.85,3.95,8.89,3.7
2015-01-13 19:00:00,189.59,265.12,12.61,40.2,45.31,152.13,6.33,7.76,51.55,4.5,10.04,3.71
2015-01-13 20:00:00,192.78,286.03,19.22,42.02,53.08,148.56,7.29,7.02,57.22,5.09,10.03,3.96
2015-01-13 21:00:00,211.4,309.85,22.75,43.21,57.6,147.35,9.99,5.32,69.32,5.61,9.83,4.43
2015-01-13 22:00:00,201.04,335.3,25.23,43.72,60.68,147.65,10.77,5.91,70.0,6.05,10.33,4.72
2015-01-13 23:00:00,179.28,292.29,28.24,43.59,62.04,147.22,11.14,6.52,44.55,5.86,9.13,4.07
2015-01-14 00:00:00,181.42,318.52,31.98,46.62,65.48,142.44,9.84,5.34,42.41,6.68,10.58,4.38
2015-01-14 01:00:00,171.02,293.04,24.09,47.04,55.33,147.65,14.62,3.92,42.19,6.58,12.59,4.21
2015-01-14 02:00:00,174.48,303.83,15.32,44.33,42.84,149.48,15.52,4.04,32.85,3.37,6.12,4.12
2015-01-14 03:00:00,170.09,277.62,13.06,42.9,38.31,151.89,14.15,4.1,28.16,3.13,4.3,3.8
2015-01-14 04:00:00,162.49,248.41,11.15,41.04,34.1,153.33,8.06,4.91,26.09,2.79,4.45,3.43
2015-01-14 05:00:00,155.54,226.12,10.44,37.92,31.83,155.43,6.36,5.44,26.33,2.64,3.75,3.19
2015-01-14 06:00:00,170.26,293.79,11.61,38.67,33.95,157.17,10.94,5.71,30.68,2.98,4.18,4.11
2015-01-14 07:00:00,144.32,229.11,11.21,40.94,35.46,152.11,12.48,5.14,24.18,2.64,3.81,3.16
2015-01-14 08:00:00,149.42,237.44,11.53,35.92,35.77,153.98,8.25,5.57,26.4,2.87,4.16,3.29
2015-01-14 09:00:00,143.07,220.52,13.37,35.14,39.11,153.85,7.4,5.3,43.73,3.14,4.72,3.06
2015-01-14 10:00:00,134.14,206.7,13.52,32.88,38.24,155.3,7.38,4.83,45.94,3.14,4.69,2.92
2015-01-14 11:00:00,129.01,189.09,12.37,31.17,36.29,156.61,7.85,4.67,43.45,2.41,4.04,2.74
2015-01-14 12:00:00,126.48,170.23,12.5,32.06,35.05,158.04,7.92,4.58,39.16,2.27,3.82,2.58
2015-01-14 13:00:00,127.14,187.93,11.56,32.71,34.26,154.77,7.69,3.74,34.02,2.46,4.13,2.76
2015-01-14 14:00:00,130.18,184.94,13.76,34.65,37.71,154.2,10.01,2.96,38.33,4.54,6.43,2.74
2015-01-14 15:00:00,206.38,187.12,14.09,39.62,45.08,211.0,14.63,3.8,47.12,4.16,9.31,2.78
2015-01-14 16:00:00,213.42,232.56,12.89,37.06,42.04,213.75,12.51,5.01,41.31,4.44,12.65,3.31
2015-01-14 17:00:00,214.31,225.96,12.48,38.34,42.09,213.12,13.51,5.45,49.49,4.16,11.02,3.21
2015-01-14 18:00:00,218.6,207.4,13.03,35.58,44.93,214.5,10.22,6.51,52.37,5.14,14.0,3.06
2015-01-14 19:00:00,198.76,188.33,13.82,38.64,48.89,208.38,10.3,7.39,53.8,5.78,20.2,2.78
2015-01-14 20:00:00,199.41,163.77,18.68,41.87,54.13,202.5,12.47,7.04,55.59,5.77,23.94,2.37
2015-01-14 21:00:00,134.34,209.91,45.02,47.57,75.27,202.25,10.76,2.92,60.5,8.38,30.24,2.38
2015-01-14 22:00:00,150.51,235.17,67.3,63.94,95.68,125.18,7.55,3.92,69.88,9.93,26.89,1.21
2015-01-14 23:00:00,140.58,219.65,83.91,71.44,112.3,113.95,7.3,4.19,55.15,10.28,27.31,1.85
2015-01-15 00:00:00,128.87,201.36,86.28,82.33,117.83,102.84,8.86,3.98,53.53,9.02,24.03,1.41
2015-01-15 01:00:00,116.61,182.2,95.16,87.79,134.24,123.12,6.35,3.6,53.48,7.64,19.75,1.6
2015-01-15 02:00:00,76.7,119.85,71.19,82.32,105.64,101.43,15.1,3.56,37.29,6.3,18.04,1.22
2015-01-15 05:00:00,106.14,103.56,27.97,42.78,52.81,132.25,15.75,6.29,45.57,3.53,11.59,1.33
2015-01-15 06:00:00,181.6,332.33,34.8,40.43,57.01,134.36,12.61,6.97,39.81,4.19,10.71,3.03
2015-01-15 07:00:00,225.26,351.97,54.41,55.56,77.29,120.32,8.87,7.42,41.1,5.39,14.1,2.5
2015-01-15 08:00:00,222.48,369.45,53.52,47.41,75.48,122.77,9.81,6.5,53.84,5.43,13.95,1.58
2015-01-15 09:00:00,204.08,247.11,53.85,52.18,82.23,115.27,9.55,6.37,70.13,4.67,12.71,1.28
2015-01-15 10:00:00,158.0,314.84,57.96,52.29,92.81,118.67,8.58,6.15,68.47,6.26,16.59,2.41
2015-01-15 11:00:00,187.27,381.74,39.49,53.27,77.1,122.69,7.75,5.9,43.01,6.73,16.32,5.11
2015-01-15 12:00:00,167.46,328.01,30.39,47.85,63.58,131.69,9.84,6.44,36.1,6.61,15.52,4.45
2015-01-15 13:00:00,156.89,294.19,23.44,41.92,55.37,139.05,13.25,6.33,26.67,6.9,16.12,3.79
2015-01-15 14:00:00,159.13,289.46,17.85,41.03,47.95,142.12,14.23,7.16,28.01,8.86,22.63,4.02
2015-01-15 15:00:00,167.48,279.61,16.44,40.7,44.31,144.6,8.32,7.38,32.0,4.74,11.02,4.05
2015-01-15 16:00:00,135.74,187.45,14.86,44.7,43.44,145.79,13.66,8.82,32.31,3.24,10.85,2.8
2015-01-15 17:00:00,172.9,257.78,13.95,43.79,42.89,147.9,7.19,9.34,24.98,3.49,13.41,3.63
2015-01-15 18:00:00,145.64,193.92,28.06,59.46,65.44,123.88,9.12,10.51,22.14,4.13,14.72,2.71
2015-01-15 19:00:00,205.06,399.41,63.18,75.43,108.23,102.63,10.33,9.95,40.09,10.51,37.41,5.4
2015-01-15 20:00:00,210.27,421.94,79.92,73.37,126.0,104.05,8.69,9.5,47.61,15.29,52.09,5.7
2015-01-15 21:00:00,182.12,328.51,75.72,65.43,113.31,114.11,7.51,8.57,46.71,14.29,43.11,4.45
2015-01-15 22:00:00,174.95,309.22,66.3,59.02,98.03,126.15,8.72,9.44,54.99,12.0,42.69,4.3
2015-01-15 23:00:00,189.28,352.45,58.88,52.13,88.27,135.66,11.1,7.3,57.81,9.26,24.76,4.82
2015-01-16 00:00:00,190.95,361.56,50.33,50.51,77.33,140.88,15.86,6.63,58.7,7.73,17.24,5.02
2015-01-16 01:00:00,207.23,409.32,50.58,49.94,77.6,141.4,12.99,4.68,57.8,8.23,21.22,5.5
2015-01-16 02:00:00,195.62,375.35,38.12,47.58,67.73,143.11,16.33,5.96,32.7,7.95,19.08,5.05
2015-01-16 03:00:00,165.3,301.18,26.01,41.38,49.85,148.2,15.18,6.28,30.53,5.5,11.76,4.25
2015-01-16 04:00:00,179.52,309.44,21.78,39.21,44.54,146.51,10.61,7.4,32.11,4.61,8.81,4.3
2015-01-16 05:00:00,189.68,353.68,19.29,37.27,44.48,150.35,7.52,7.28,33.34,4.61,10.58,4.86
2015-01-16 06:00:00,203.74,403.69,18.74,33.65,41.84,153.21,10.89,6.64,30.37,5.06,9.55,5.39
2015-01-16 07:00:00,193.38,383.99,19.78,33.48,41.05,152.13,13.79,6.65,32.6,4.54,7.42,5.19
2015-01-16 08:00:00,135.84,244.82,23.46,35.95,47.44,147.69,9.71,6.13,26.98,4.39,7.73,3.43
2015-01-16 09:00:00,141.64,256.67,28.43,38.71,54.52,143.26,8.37,3.86,58.87,4.72,8.34,3.56
2015-01-16 10:00:00,120.28,230.56,28.18,40.63,56.93,140.33,13.02,4.04,40.01,4.76,8.18,3.2
2015-01-16 11:00:00,145.8,247.24,29.17,50.51,63.1,133.56,12.49,3.65,32.29,5.1,8.86,3.9
2015-01-16 12:00:00,243.7,268.04,30.32,46.29,59.86,149.53,8.44,3.32,25.26,5.44,12.87,3.68
2015-01-16 13:00:00,175.79,311.84,16.98,42.78,48.82,143.94,7.55,2.4,31.5,3.94,10.11,4.2
2015-01-16 14:00:00,140.58,206.51,15.2,42.92,47.03,147.39,10.71,2.77,28.08,3.4,9.36,2.89
2015-01-16 15:00:00,129.79,202.64,14.81,40.67,41.76,151.4,13.22,2.96,22.81,2.15,3.15,2.59
2015-01-16 16:00:00,134.05,191.67,17.55,39.97,42.42,153.63,11.11,3.46,18.67,1.99,4.38,1.93
2015-01-16 17:00:00,161.73,251.11,16.77,45.18,46.01,148.41,9.22,4.18,21.19,2.63,5.4,3.31
2015-01-16 18:00:00,178.88,318.39,18.57,50.22,52.58,139.35,10.09,4.3,22.05,2.88,4.36,3.18
2015-01-16 19:00:00,196.02,334.59,49.14,63.87,88.9,120.79,10.34,5.09,29.02,10.06,24.14,3.38
2015-01-16 20:00:00,182.56,315.71,115.89,79.44,147.29,95.93,10.45,4.98,31.57,20.72,47.04,2.26
2015-01-16 21:00:00,183.74,377.53,128.53,82.49,165.14,86.72,10.37,3.72,34.29,20.67,48.0,2.48
2015-01-16 22:00:00,185.5,335.16,110.88,75.86,141.23,99.77,15.59,3.5,43.48,26.92,35.88,2.73
2015-01-16 23:00:00,218.22,448.96,127.51,77.35,147.05,96.04,11.21,2.71,58.64,18.1,36.43,3.61
2015-01-17 00:00:00,234.61,483.94,120.91,80.98,142.76,91.95,13.29,2.1,55.46,14.92,31.01,3.66
2015-01-17 01:00:00,231.9,476.25,105.07,82.88,134.58,89.22,10.44,2.09,44.7,15.49,28.76,3.62
2015-01-17 02:00:00,215.6,424.55,59.53,64.64,91.32,114.63,5.28,5.53,46.52,15.18,29.59,3.27
2015-01-17 03:00:00,230.05,463.43,37.38,51.5,61.98,136.34,6.03,6.38,27.89,6.51,15.51,3.53
2015-01-17 04:00:00,189.37,322.26,24.85,44.21,48.58,141.73,7.2,7.44,22.2,3.76,9.65,2.52
2015-01-17 05:00:00,217.6,413.58,24.91,39.73,47.29,144.09,4.0,6.95,39.58,5.08,11.28,3.18
2015-01-17 06:00:00,178.76,291.46,27.95,39.07,49.71,142.7,6.15,6.96,25.49,5.53,10.68,2.33
2015-01-17 07:00:00,169.85,252.05,24.66,39.41,48.72,141.04,14.39,6.72,26.99,4.44,9.71,2.23
2015-01-17 08:00:00,152.98,232.74,29.48,40.45,54.97,139.54,11.12,6.34,26.14,3.3,5.89,1.93
2015-01-17 09:00:00,169.78,279.78,31.68,41.25,66.9,136.82,8.18,4.39,26.07,5.98,10.74,2.24
2015-01-17 10:00:00,154.51,240.65,25.94,39.77,52.94,140.44,8.75,4.78,29.0,5.44,9.44,1.99
2015-01-17 11:00:00,168.67,267.72,24.61,36.55,51.38,144.96,9.06,4.53,20.79,5.23,9.09,2.84
2015-01-17 12:00:00,164.78,258.7,21.86,40.34,50.61,142.25,8.36,3.68,15.43,5.61,14.78,3.24
2015-01-17 13:00:00,147.98,203.05,17.49,38.65,43.95,145.2,12.82,3.32,13.47,4.56,11.7,2.75
2015-01-17 14:00:00,157.67,238.79,14.08,38.05,38.38,146.46,13.02,3.42,11.54,2.17,3.31,2.95
2015-01-17 15:00:00,168.09,262.78,11.12,37.19,34.75,151.21,6.75,4.26,17.84,1.73,2.92,2.29
2015-01-17 16:00:00,134.1,164.4,14.1,37.2,37.0,150.36,10.02,4.66,10.76,1.89,3.1,2.68
2015-01-17 17:00:00,130.55,154.83,15.26,44.16,41.08,142.28,6.45,5.3,10.1,1.76,2.89,2.57
2015-01-17 18:00:00,153.12,223.83,22.85,50.83,52.6,136.32,7.49,6.86,9.45,2.22,5.2,3.04
2015-01-17 19:00:00,191.92,318.15,44.16,66.4,83.73,107.56,7.26,8.35,18.12,6.19,17.13,4.02
2015-01-17 20:00:00,263.34,559.64,111.35,74.0,147.02,94.25,10.64,6.56,27.76,17.28,37.93,5.38
2015-01-17 21:00:00,280.74,620.3,60.61,79.74,144.88,84.62,9.39,4.74,28.45,39.54,53.22,5.78
2015-01-17 22:00:00,305.5,700.01,71.3,82.99,173.94,72.72,10.76,3.66,29.25,33.77,43.91,6.32
2015-01-17 23:00:00,303.68,695.86,71.15,83.08,225.29,75.12,6.03,4.14,35.41,30.57,44.68,6.3
2015-01-18 00:00:00,314.14,592.21,118.14,81.41,163.86,79.75,6.62,2.97,39.43,32.09,52.58,6.46
2015-01-18 01:00:00,237.63,483.21,80.33,71.12,109.59,105.58,18.04,2.23,14.37,16.35,39.46,4.84
2015-01-18 02:00:00,260.63,555.1,70.88,59.03,105.84,121.13,4.64,2.75,11.6,13.3,34.03,5.12
2015-01-18 03:00:00,188.1,322.99,51.1,54.24,78.1,128.2,6.4,4.99,10.79,13.95,39.89,3.73
2015-01-18 04:00:00,193.83,347.14,45.94,57.69,69.98,119.89,14.4,8.31,12.19,6.5,14.24,3.89
2015-01-18 05:00:00,183.16,317.69,44.64,57.36,67.05,117.51,3.35,10.92,12.72,5.23,9.91,3.68
2015-01-18 06:00:00,219.5,433.57,43.93,58.06,65.63,111.81,12.35,10.45,13.31,5.7,10.4,4.47
2015-01-18 07:00:00,204.26,377.38,42.75,57.23,66.44,108.63,10.83,9.68,11.92,5.04,9.02,4.09
2015-01-18 08:00:00,198.9,337.96,44.55,58.27,70.32,103.66,12.99,10.97,37.09,4.94,8.65,3.81
2015-01-18 09:00:00,213.94,390.43,36.17,49.06,62.79,121.38,8.99,7.61,31.26,6.1,10.01,4.15
2015-01-18 10:00:00,181.06,290.81,25.26,37.45,50.94,141.28,11.16,5.0,43.47,4.94,8.04,3.47
2015-01-18 11:00:00,170.85,262.03,23.6,40.24,50.42,141.38,6.32,4.87,34.22,5.01,9.34,3.32
2015-01-18 12:00:00,167.96,271.74,22.76,36.59,46.04,145.8,6.48,4.56,16.59,5.54,10.1,3.39
2015-01-18 13:00:00,146.02,202.41,20.69,37.44,44.8,146.22,7.45,4.89,14.56,3.15,8.72,2.93
2015-01-18 14:00:00,146.14,202.79,17.98,34.55,39.4,151.56,8.85,4.24,16.82,1.87,3.18,2.94
2015-01-18 15:00:00,202.84,378.41,18.21,33.52,37.0,155.72,8.04,4.12,15.18,2.19,3.59,4.1
2015-01-18 16:00:00,148.07,197.89,17.66,36.16,37.46,153.07,7.34,4.75,17.17,1.82,3.01,2.93
2015-01-18 17:00:00,148.76,178.96,14.31,38.33,36.46,146.36,11.02,5.12,14.87,1.85,2.99,2.81
2015-01-18 18:00:00,167.92,234.14,15.26,42.32,42.54,139.77,5.9,4.83,14.33,2.32,5.61,3.18
2015-01-18 19:00:00,175.16,274.7,32.39,59.08,69.92,110.04,6.93,4.67,21.41,5.09,14.31,3.51
2015-01-18 20:00:00,196.06,349.39,70.94,69.83,104.84,89.83,9.39,4.42,26.88,11.74,27.97,4.01
2015-01-18 21:00:00,272.04,589.2,103.99,78.7,136.98,72.87,14.76,2.63,31.86,15.33,53.8,5.62
2015-01-18 22:00:00,295.68,663.82,73.49,80.58,141.42,73.76,7.16,2.67,34.38,22.95,62.36,6.14
2015-01-18 23:00:00,203.6,379.99,57.17,62.24,122.16,105.67,6.42,2.62,60.94,23.11,61.58,4.19
2015-01-19 00:00:00,257.64,536.36,39.11,46.63,140.42,137.09,5.78,2.11,57.01,17.99,52.17,5.24
2015-01-19 01:00:00,193.42,333.33,102.49,40.42,104.44,148.3,19.63,1.5,21.28,13.74,36.2,3.83
2015-01-19 02:00:00,177.02,264.92,63.88,37.07,71.96,151.25,20.79,2.41,13.22,8.82,19.59,3.37
2015-01-19 03:00:00,193.6,315.18,39.15,35.32,53.81,153.01,24.16,3.17,11.67,5.95,10.41,3.69
2015-01-19 04:00:00,163.74,237.46,25.24,33.82,42.73,144.92,8.36,4.42,10.08,4.42,7.34,3.16
2015-01-19 05:00:00,153.49,196.84,23.49,35.2,42.58,139.98,3.4,6.12,10.02,3.72,6.54,2.87
2015-01-19 06:00:00,185.68,297.44,22.14,34.9,41.37,144.15,3.53,6.97,9.1,4.1,7.05,3.55
2015-01-19 07:00:00,173.59,264.92,20.51,33.78,42.14,145.05,3.89,5.64,37.33,4.19,7.75,3.3
2015-01-19 08:00:00,165.64,268.12,22.08,35.15,44.6,144.49,10.57,5.48,33.11,4.43,8.37,3.36
2015-01-19 09:00:00,170.28,278.23,23.04,38.07,49.28,141.45,8.24,6.14,26.56,4.68,8.92,3.43
2015-01-19 10:00:00,152.78,220.4,25.85,42.2,54.17,137.29,7.3,5.67,15.8,4.66,8.92,3.04
2015-01-19 11:00:00,206.24,389.03,22.85,46.45,57.32,140.2,6.54,5.18,14.3,5.2,10.51,4.13
2015-01-19 12:00:00,199.77,366.47,25.22,47.49,61.66,145.72,6.68,4.09,12.96,5.91,12.92,4.03
2015-01-19 13:00:00,185.16,318.46,19.83,50.5,53.32,141.93,7.13,3.72,15.89,6.2,13.03,3.72
2015-01-19 14:00:00,168.42,262.23,15.48,43.29,47.4,156.62,6.78,3.57,18.01,2.6,6.64,3.34
2015-01-19 15:00:00,170.95,267.04,13.49,39.45,39.35,158.5,7.8,4.05,18.2,1.99,3.38,3.36
2015-01-19 16:00:00,180.82,301.78,13.74,39.07,38.9,153.12,9.18,4.41,21.91,2.44,3.52,3.64
2015-01-19 17:00:00,207.87,389.43,13.4,41.66,38.65,155.91,9.61,4.52,19.08,2.56,5.3,4.24
2015-01-19 18:00:00,188.7,324.28,12.31,41.61,38.78,156.08,6.86,4.49,16.59,2.21,3.36,3.8
2015-01-19 19:00:00,174.28,271.19,18.53,41.36,49.41,153.94,7.37,3.78,27.23,4.39,16.83,3.43
2015-01-19 20:00:00,159.24,236.7,19.01,38.68,54.87,157.31,5.27,3.68,39.59,6.37,18.44,3.07
2015-01-19 21:00:00,188.52,325.84,16.58,35.76,50.97,158.0,9.33,2.96,43.72,5.68,15.92,3.55
2015-01-19 22:00:00,187.62,319.11,23.48,37.84,55.34,153.88,11.46,3.26,56.93,5.84,13.51,3.75
2015-01-19 23:00:00,195.99,338.25,34.69,41.34,62.55,145.66,6.85,3.61,58.64,5.69,13.76,3.95
2015-01-20 00:00:00,179.7,299.08,42.6,48.57,69.09,135.49,9.86,3.34,25.78,5.29,12.27,3.66
2015-01-20 01:00:00,164.9,254.37,36.75,48.9,60.94,139.43,13.51,2.92,11.64,4.5,9.65,3.31
2015-01-20 02:00:00,133.34,156.54,27.8,41.74,53.25,153.58,11.74,3.4,8.49,4.4,10.46,2.61
2015-01-20 03:00:00,126.03,108.69,19.54,35.65,39.98,158.39,9.76,3.46,8.32,3.5,7.8,2.32
2015-01-20 04:00:00,116.14,84.79,13.69,32.11,32.48,28.9,7.17,3.29,9.01,2.84,4.77,2.18
2015-01-20 05:00:00,130.7,138.12,14.4,29.84,32.73,31.56,5.07,3.25,10.22,3.01,5.52,2.45
2015-01-20 06:00:00,179.07,296.31,14.4,29.08,32.6,161.76,13.0,3.29,9.97,3.26,6.54,3.54
2015-01-20 07:00:00,159.34,257.43,13.47,29.7,31.98,160.02,5.52,2.9,8.64,3.01,5.48,3.27
2015-01-20 08:00:00,173.02,278.18,13.96,32.44,34.85,157.36,5.57,2.76,8.91,3.23,5.61,3.42
2015-01-20 09:00:00,171.96,281.91,16.33,33.28,39.45,158.04,5.76,4.18,29.46,3.69,5.63,3.41
2015-01-20 10:00:00,188.19,335.74,13.89,35.69,38.56,153.52,6.02,3.88,23.22,3.44,5.48,3.81
2015-01-20 11:00:00,202.16,374.7,14.35,36.2,36.43,152.75,5.56,4.45,17.67,3.41,5.6,4.07
